transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12750,1,318,2017-12-21,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
12760,3,105,2017-10-02,0,Trek Bicycles,Standard,medium,large,2091,388,2003-07-23
12761,21,3303,2017-12-10,0,Solex,Standard,medium,large,1071,380,1993-07-17
12765,0,2171,2017-11-26,0,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
12766,26,2015,2017-10-02,0,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
12772,35,368,2017-12-13,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
12787,64,1378,2017-12-18,1,Trek Bicycles,Standard,medium,large,1469,596,2010-08-22
12789,6,1454,2017-11-04,1,OHM Cycles,Standard,high,medium,227,136,2016-07-11
12799,78,3296,2017-10-27,0,Giant Bicycles,Standard,medium,large,1765,709,2004-08-09
12803,14,730,2017-10-18,0,Trek Bicycles,Standard,medium,small,1386,1234,2003-08-07
12805,12,2898,2017-10-13,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
12807,86,828,2017-10-12,0,OHM Cycles,Standard,medium,medium,235,125,1998-12-18
12808,100,1436,2017-10-19,0,Norco Bicycles,Road,medium,medium,1036,206,2014-10-12
12816,85,2736,2017-11-01,1,WeareA2B,Standard,medium,medium,752,205,2004-08-09
12821,74,891,2017-12-18,1,WeareA2B,Standard,medium,medium,1762,950,2003-02-18
12826,11,3016,2017-12-30,1,Trek Bicycles,Standard,medium,small,1775,1580,2014-03-05
12828,13,381,2017-12-28,1,Solex,Standard,medium,medium,1163,589,2016-07-11
12831,58,3314,2017-10-20,0,OHM Cycles,Standard,medium,medium,912,141,2012-05-20
12832,40,3463,2017-11-03,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
12838,67,2606,2017-12-25,0,Solex,Standard,medium,large,1071,380,1996-04-07
12841,29,1299,2017-11-07,1,Norco Bicycles,Road,medium,medium,543,407,2016-03-31
12858,90,1021,2017-10-08,1,Solex,Standard,low,medium,945,507,1995-12-21
12890,53,1912,2017-11-11,1,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
12891,40,1498,2017-11-20,1,OHM Cycles,Standard,high,medium,1458,874,2007-12-13
12896,15,2886,2017-10-28,0,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
12899,14,470,2017-11-22,0,Trek Bicycles,Standard,medium,small,1386,1234,2003-08-07
12904,54,319,2017-10-20,0,WeareA2B,Standard,medium,medium,1292,13,1993-06-25
12905,56,2392,2017-11-03,0,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
12909,0,1691,2017-11-23,1,OHM Cycles,Road,high,large,12,7,1993-05-28
12916,4,1904,2017-10-24,1,Solex,Standard,medium,medium,1483,99,2010-08-22
12919,16,3466,2017-10-23,0,Norco Bicycles,Standard,high,small,1661,1479,1994-09-11
12920,83,2400,2017-11-25,0,Solex,Touring,medium,large,2083,675,1997-08-27
12921,1,630,2017-11-07,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
12923,39,3067,2017-10-18,0,Giant Bicycles,Standard,medium,large,1812,582,1999-12-06
12927,76,176,2017-12-08,0,WeareA2B,Standard,low,medium,642,513,2014-10-12
12928,0,1493,2017-12-10,0,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
12935,5,703,2017-12-17,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
12941,0,1103,2017-11-06,0,Giant Bicycles,Standard,medium,medium,230,173,2002-03-24
12942,34,3034,2017-11-12,1,Norco Bicycles,Road,high,large,774,464,1994-07-14
12949,84,1240,2017-12-11,1,Trek Bicycles,Road,medium,medium,290,215,1999-07-28
12956,81,1318,2017-10-05,0,Norco Bicycles,Standard,medium,small,586,521,2013-09-18
12957,0,1405,2017-10-07,1,Giant Bicycles,Standard,medium,large,569,528,2016-03-31
12967,99,1198,2017-10-23,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
12971,86,1969,2017-12-13,1,OHM Cycles,Standard,medium,medium,235,125,2005-05-12
12975,39,145,2017-11-15,0,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
12977,31,3391,2017-11-08,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
12981,72,1178,2017-10-20,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
12983,12,721,2017-12-26,0,WeareA2B,Standard,medium,medium,1231,161,2005-12-09
12994,95,2245,2017-10-17,1,Giant Bicycles,Standard,medium,large,569,528,2006-11-12
13001,63,1868,2017-12-04,1,Solex,Standard,medium,medium,1483,99,2004-08-19
13002,30,499,2017-11-05,1,Solex,Standard,high,medium,748,448,1991-11-12
13006,21,2277,2017-11-24,1,WeareA2B,Touring,medium,medium,1466,363,1994-09-11
13014,13,1667,2017-10-15,0,Solex,Standard,medium,medium,1577,826,2011-03-18
13015,58,2620,2017-10-08,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
13016,78,2464,2017-11-05,0,Giant Bicycles,Standard,medium,large,1765,709,2004-07-27
13020,30,1899,2017-10-08,0,Solex,Standard,high,medium,748,448,1999-07-22
13023,51,2523,2017-10-15,1,OHM Cycles,Standard,high,medium,2005,1203,2001-11-27
13024,85,566,2017-11-08,1,WeareA2B,Standard,medium,medium,1228,400,1991-07-12
13026,0,2981,2017-11-08,1,Solex,Standard,medium,medium,71,53,2012-12-04
13027,31,3182,2017-10-07,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
13043,0,337,2017-10-17,0,Solex,Standard,medium,medium,71,53,2012-12-04
13046,7,1361,2017-12-02,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
13047,0,246,2017-10-17,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
13049,72,2122,2017-12-22,0,OHM Cycles,Standard,medium,medium,912,141,1998-12-19
13054,59,1591,2017-12-01,1,Solex,Standard,medium,large,1061,733,2010-11-07
13070,15,3047,2017-11-26,0,Norco Bicycles,Standard,low,medium,958,748,2009-03-10
13077,77,1627,2017-12-06,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
13081,24,1723,2017-10-12,0,Solex,Road,medium,large,1777,820,1991-08-07
13084,77,2149,2017-11-14,1,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
13088,1,2402,2017-10-13,1,Giant Bicycles,Standard,medium,medium,1403,954,2012-12-04
13090,65,2680,2017-12-14,0,WeareA2B,Standard,medium,medium,1807,778,2010-08-22
13093,66,3030,2017-12-06,0,Giant Bicycles,Road,low,small,590,525,2010-11-07
13102,39,2515,2017-12-06,1,Giant Bicycles,Standard,medium,large,1812,582,2006-10-03
13113,10,1008,2017-12-13,0,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
13119,35,3395,2017-11-14,0,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
13120,5,3392,2017-10-17,0,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
13122,96,204,2017-12-03,1,WeareA2B,Road,low,small,1172,1043,2002-10-12
13126,29,1504,2017-12-25,1,Norco Bicycles,Road,medium,medium,543,407,1995-12-21
13130,0,234,2017-12-19,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
13136,29,154,2017-10-20,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
13138,10,2528,2017-10-08,0,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
13140,49,3158,2017-12-14,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
13142,53,3201,2017-11-13,1,OHM Cycles,Standard,medium,medium,795,101,1991-01-23
13143,37,2464,2017-12-26,0,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
13146,1,1900,2017-10-24,0,Giant Bicycles,Standard,medium,medium,1403,954,2011-08-31
13147,1,1991,2017-10-20,1,Giant Bicycles,Standard,medium,medium,1403,954,2012-12-04
13148,3,95,2017-11-22,0,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
13151,33,1278,2017-10-27,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
13152,90,2239,2017-11-28,1,Solex,Standard,low,medium,945,507,2006-02-04
13153,66,307,2017-12-15,0,Giant Bicycles,Road,low,small,590,525,2015-04-13
13171,0,3372,2017-10-28,1,OHM Cycles,Standard,medium,medium,235,125,2004-08-09
13172,84,1519,2017-12-22,1,Giant Bicycles,Road,medium,medium,792,594,2002-09-02
13174,41,537,2017-11-11,1,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
13176,0,3239,2017-10-16,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
13177,53,702,2017-10-29,0,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
13188,68,2542,2017-11-17,0,OHM Cycles,Standard,medium,medium,1636,44,2014-10-12
13192,82,1195,2017-12-11,0,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
13195,50,902,2017-12-16,0,WeareA2B,Standard,medium,small,175,131,2003-02-18
13197,69,1565,2017-10-28,1,Norco Bicycles,Road,medium,large,1240,795,1997-01-27
13207,38,2106,2017-12-27,1,Trek Bicycles,Standard,medium,large,2091,388,2015-06-19
13208,57,3374,2017-12-29,0,WeareA2B,Touring,medium,large,1890,260,1991-01-23
13216,30,1351,2017-12-03,0,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
13221,83,1682,2017-10-09,1,Solex,Touring,medium,large,2083,675,2005-05-12
13226,41,1906,2017-12-29,1,Solex,Road,medium,medium,416,312,1997-05-12
13234,15,718,2017-11-26,1,Norco Bicycles,Standard,low,medium,958,748,2013-03-14
13238,59,1408,2017-11-28,1,WeareA2B,Standard,medium,small,1415,1259,2003-01-07
13240,55,3131,2017-12-13,0,Trek Bicycles,Road,medium,large,1894,598,2011-08-26
13245,0,1356,2017-12-07,0,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
13254,79,510,2017-11-01,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
13255,81,44,2017-11-25,0,Norco Bicycles,Standard,medium,small,586,521,2013-09-18
13258,86,3337,2017-12-24,1,OHM Cycles,Standard,medium,medium,235,125,2013-06-11
13260,89,793,2017-12-07,1,Giant Bicycles,Standard,medium,large,1812,582,2006-02-04
13266,4,8,2017-10-04,0,Giant Bicycles,Standard,high,medium,1129,677,2003-03-20
13271,85,672,2017-11-10,0,WeareA2B,Standard,medium,medium,1228,400,1994-07-14
13273,58,1537,2017-10-14,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
13275,77,1361,2017-11-15,0,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
13278,93,3399,2017-11-23,1,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
13280,48,2856,2017-11-10,0,WeareA2B,Standard,medium,medium,1762,950,2005-08-11
13290,67,2648,2017-11-25,0,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
13291,95,1317,2017-12-20,0,Giant Bicycles,Standard,medium,large,569,528,1999-07-22
13299,41,1897,2017-10-29,1,Solex,Road,medium,medium,416,312,2007-12-13
13301,34,2953,2017-10-16,0,WeareA2B,Standard,medium,medium,1231,161,2010-11-07
13303,0,2199,2017-12-06,1,OHM Cycles,Standard,medium,medium,235,125,2004-08-09
13304,6,520,2017-11-07,0,OHM Cycles,Standard,high,medium,227,136,2004-08-19
13311,83,612,2017-12-29,1,Solex,Touring,medium,large,2083,675,2013-09-18
13318,29,2662,2017-10-29,0,Norco Bicycles,Road,medium,medium,543,407,1995-12-21
13321,0,246,2017-10-13,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
13334,0,2399,2017-10-24,1,OHM Cycles,Standard,medium,medium,235,125,2004-08-09
13336,15,2833,2017-10-15,1,Norco Bicycles,Standard,low,medium,958,748,1996-04-07
13348,12,1378,2017-12-13,1,WeareA2B,Standard,medium,medium,1231,161,2009-03-10
13354,38,3394,2017-12-11,1,Solex,Standard,medium,medium,1577,826,2011-03-18
13360,79,3143,2017-11-04,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
13361,0,169,2017-10-25,1,Trek Bicycles,Road,medium,medium,290,215,2005-05-12
13372,23,2476,2017-10-23,0,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
13373,39,2995,2017-10-05,0,Giant Bicycles,Standard,medium,large,1812,582,1997-05-12
13375,24,2342,2017-10-22,0,Solex,Road,medium,large,1777,820,2011-05-09
13401,12,1864,2017-12-06,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
13404,98,2571,2017-11-15,1,Trek Bicycles,Standard,high,medium,358,215,1991-05-08
13407,74,3431,2017-10-08,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
13409,5,2748,2017-11-10,0,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
13413,33,1748,2017-12-18,1,Giant Bicycles,Standard,medium,small,1311,1167,1995-12-21
13414,45,314,2017-12-10,1,Trek Bicycles,Road,low,medium,980,234,2014-03-05
13415,97,2965,2017-10-01,1,OHM Cycles,Road,medium,medium,742,667,1991-11-09
13422,18,607,2017-11-02,0,Solex,Standard,medium,medium,575,431,2013-03-14
13428,99,1859,2017-10-13,0,Trek Bicycles,Road,low,small,1720,1531,2003-07-23
13431,3,2202,2017-11-02,1,Trek Bicycles,Standard,medium,large,2091,388,2005-08-11
13432,74,2455,2017-10-16,0,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
13435,22,2223,2017-11-06,1,WeareA2B,Standard,medium,medium,60,45,1993-07-17
13441,0,511,2017-11-19,0,OHM Cycles,Standard,medium,medium,235,125,2004-08-09
13446,83,1218,2017-11-08,0,Solex,Touring,medium,large,2083,675,2013-09-18
13447,58,1684,2017-12-14,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
13452,53,3249,2017-11-21,1,OHM Cycles,Standard,medium,medium,795,101,2010-08-22
13470,90,3093,2017-10-23,1,Solex,Standard,low,medium,945,507,2008-03-21
13473,31,2428,2017-11-14,1,Giant Bicycles,Standard,medium,medium,230,173,2010-06-09
13474,57,2336,2017-10-17,0,WeareA2B,Touring,medium,large,1890,260,1991-01-23
13482,35,3080,2017-12-12,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
13484,66,621,2017-11-15,0,Solex,Standard,medium,medium,1163,589,2016-07-11
13486,17,13,2017-11-17,0,WeareA2B,Touring,medium,large,1362,57,2002-10-12
13487,80,1492,2017-11-26,1,OHM Cycles,Touring,low,medium,1073,933,2015-08-04
13488,16,3191,2017-11-24,0,Norco Bicycles,Standard,high,small,1661,1479,1996-04-07
13489,88,1332,2017-11-10,0,Norco Bicycles,Standard,medium,medium,1198,381,2000-11-05
13491,66,2845,2017-11-13,0,Giant Bicycles,Road,low,small,590,525,2010-11-07
13501,16,775,2017-10-23,1,Norco Bicycles,Standard,high,small,1661,1479,1994-09-11
13506,45,2448,2017-12-24,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
13507,13,377,2017-12-19,1,Solex,Standard,medium,medium,1163,589,2016-07-11
13508,94,2611,2017-12-28,1,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
13514,77,3038,2017-11-14,1,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
13516,38,1377,2017-10-15,0,Solex,Standard,medium,medium,1577,826,1997-05-12
13524,45,795,2017-12-12,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
13529,37,832,2017-11-28,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
13535,31,2540,2017-12-10,0,Giant Bicycles,Standard,medium,medium,230,173,2010-06-09
13536,96,2844,2017-11-13,1,WeareA2B,Road,low,small,1172,1043,2016-03-31
13537,10,710,2017-10-24,0,Solex,Standard,medium,medium,1945,333,2004-07-27
13539,0,1538,2017-12-29,0,Solex,Standard,medium,medium,71,53,2012-12-04
13544,50,328,2017-12-26,0,WeareA2B,Standard,medium,small,175,131,2003-02-18
13549,3,1737,2017-11-15,1,Trek Bicycles,Standard,medium,large,2091,388,2005-08-11
13556,10,2379,2017-10-21,0,WeareA2B,Touring,medium,medium,1466,363,2005-12-09
13559,23,3366,2017-11-05,0,Norco Bicycles,Mountain,low,small,688,612,2016-11-24
13565,29,3418,2017-10-01,0,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
13571,75,2548,2017-10-04,0,Giant Bicycles,Touring,medium,large,1873,863,2006-05-24
13573,80,2783,2017-10-02,1,OHM Cycles,Touring,low,medium,1073,933,2013-09-18
13575,98,2396,2017-12-30,0,Trek Bicycles,Standard,high,medium,358,215,1991-05-08
13578,45,2526,2017-11-07,1,Solex,Standard,medium,medium,441,84,1993-04-14
13580,63,2603,2017-10-04,1,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
13584,7,1400,2017-10-22,0,Trek Bicycles,Road,low,medium,980,234,2007-08-06
13591,39,912,2017-11-10,1,Giant Bicycles,Standard,medium,large,1812,582,1997-05-12
13595,92,2840,2017-12-14,0,WeareA2B,Standard,medium,small,1415,1259,2016-03-31
13599,0,2531,2017-11-20,0,Giant Bicycles,Standard,medium,medium,230,173,1992-10-13
13614,41,2994,2017-12-15,1,Solex,Road,medium,medium,416,312,2012-06-06
13622,82,2085,2017-12-03,1,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
13623,21,82,2017-10-08,1,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
13626,76,1666,2017-10-13,0,WeareA2B,Standard,low,medium,642,513,2005-05-12
13629,89,490,2017-11-07,0,WeareA2B,Touring,medium,large,1362,57,1993-04-22
13633,45,1084,2017-12-16,0,Solex,Standard,medium,medium,441,84,1993-04-14
13635,63,831,2017-11-04,1,Solex,Standard,medium,medium,1483,99,1998-12-19
13637,17,691,2017-11-13,0,Solex,Standard,high,medium,1024,614,2013-03-14
13639,4,2071,2017-12-10,1,Giant Bicycles,Standard,high,medium,1129,677,2005-08-11
13643,36,2775,2017-11-18,1,Solex,Standard,low,medium,945,507,2008-03-21
13645,44,2194,2017-11-18,0,WeareA2B,Standard,medium,medium,1769,108,2006-10-03
13646,60,3203,2017-12-23,0,Giant Bicycles,Standard,high,small,1977,1759,1998-12-19
13647,38,1949,2017-12-01,0,Solex,Standard,medium,medium,1577,826,2011-03-18
13651,27,99,2017-12-28,0,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
13653,84,311,2017-10-30,1,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
13656,46,136,2017-10-17,1,OHM Cycles,Standard,low,medium,1793,248,2011-03-18
13657,36,1443,2017-10-23,1,Solex,Standard,low,medium,945,507,2011-05-11
13667,4,1158,2017-12-14,0,Giant Bicycles,Standard,high,medium,1129,677,2004-09-30
13669,12,777,2017-12-03,0,Giant Bicycles,Standard,medium,large,1765,709,2004-07-27
13670,73,2165,2017-12-30,0,Solex,Standard,medium,medium,1945,333,2002-09-02
13674,40,553,2017-11-18,0,OHM Cycles,Standard,high,medium,1458,874,2008-03-21
13676,23,637,2017-12-02,0,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
13677,80,2851,2017-11-06,0,OHM Cycles,Touring,low,medium,1073,933,1991-07-12
13682,25,1136,2017-11-25,0,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
13686,41,1021,2017-10-27,1,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
13691,77,3167,2017-10-05,0,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
13694,49,2027,2017-12-04,1,Solex,Standard,medium,large,1061,733,1993-07-22
13699,33,782,2017-12-05,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
13703,74,158,2017-10-26,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
13705,29,2366,2017-12-11,1,Norco Bicycles,Road,medium,medium,543,407,1999-07-22
13710,59,2749,2017-11-26,0,Solex,Standard,medium,large,1061,733,1993-07-22
13721,96,2406,2017-10-11,1,WeareA2B,Road,low,small,1172,1043,2016-03-31
13723,11,2943,2017-11-08,1,Trek Bicycles,Standard,medium,small,1775,1580,2010-05-07
13726,93,2616,2017-10-03,0,OHM Cycles,Standard,high,medium,1458,874,1999-12-06
13730,2,414,2017-10-16,1,Giant Bicycles,Road,low,small,590,525,2010-11-07
13733,19,2479,2017-12-28,1,OHM Cycles,Road,high,large,12,7,2009-03-10
13744,48,2860,2017-12-01,1,WeareA2B,Standard,medium,medium,1762,950,2014-07-30
13748,9,2576,2017-10-13,0,OHM Cycles,Road,medium,medium,742,667,1991-11-09
13749,88,2304,2017-10-06,1,Norco Bicycles,Standard,medium,medium,1198,381,2005-05-12
13750,21,873,2017-11-29,1,Solex,Standard,medium,large,1071,380,1991-08-07
13753,38,1237,2017-12-02,1,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
13754,31,1913,2017-10-31,0,Giant Bicycles,Standard,medium,medium,230,173,2002-03-24
13762,67,1815,2017-12-19,1,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
13763,12,2057,2017-12-14,1,WeareA2B,Standard,medium,medium,1231,161,2016-07-11
13776,0,833,2017-12-05,0,OHM Cycles,Standard,medium,medium,235,125,2005-05-12
13780,75,320,2017-10-28,0,Giant Bicycles,Touring,medium,large,1873,863,2006-05-24
13790,72,1426,2017-11-12,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
13791,2,1261,2017-11-12,0,Solex,Standard,medium,medium,71,53,2012-12-04
13793,85,2036,2017-10-30,0,WeareA2B,Standard,medium,medium,752,205,2015-08-04
13802,87,1911,2017-10-30,0,Giant Bicycles,Standard,high,medium,1179,707,1997-08-27
13803,70,1342,2017-12-27,1,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
13807,45,1788,2017-11-19,0,Trek Bicycles,Road,low,medium,980,234,2011-04-18
13819,25,894,2017-10-19,1,OHM Cycles,Standard,high,medium,2005,1203,1991-01-23
13824,66,230,2017-10-13,1,Solex,Standard,medium,medium,1163,589,2016-07-11
13827,83,1643,2017-11-22,1,Solex,Touring,medium,large,2083,675,2013-09-18
13829,64,1934,2017-12-27,0,Trek Bicycles,Standard,medium,large,1469,596,1995-10-26
13830,20,1545,2017-11-05,0,Trek Bicycles,Standard,medium,small,1775,1580,2011-05-09
13836,9,1788,2017-11-13,1,Norco Bicycles,Standard,medium,small,1216,1082,1992-10-13
13839,63,2877,2017-10-27,0,Solex,Standard,medium,medium,1483,99,1995-10-26
13840,99,2730,2017-12-15,0,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
13844,92,1419,2017-12-08,1,WeareA2B,Standard,medium,small,1415,1259,1994-08-12
13851,72,2638,2017-10-08,1,Norco Bicycles,Standard,medium,medium,360,270,2006-05-24
13861,96,2338,2017-12-07,1,WeareA2B,Road,low,small,1172,1043,2002-10-12
13862,91,3196,2017-11-10,0,Solex,Standard,medium,medium,100,75,1999-07-28
13866,38,337,2017-11-23,0,Trek Bicycles,Standard,medium,large,2091,388,2005-08-11
13867,88,723,2017-10-02,1,Norco Bicycles,Standard,medium,medium,1198,381,2013-06-11
13871,55,1244,2017-12-11,1,Trek Bicycles,Road,medium,large,1894,598,2011-08-26
13872,61,1244,2017-12-10,0,OHM Cycles,Standard,low,medium,71,56,2012-05-20
13874,91,1014,2017-12-12,1,Solex,Standard,medium,medium,100,75,2016-03-31
13875,43,322,2017-12-06,0,Solex,Standard,medium,medium,1151,649,2006-10-03
13876,34,2626,2017-11-19,1,Norco Bicycles,Road,high,large,774,464,2006-02-04
13877,37,727,2017-10-30,0,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
13885,67,2424,2017-10-24,0,Norco Bicycles,Road,medium,medium,544,376,1995-10-26
13892,81,1076,2017-12-21,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
13894,15,224,2017-12-29,1,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
13899,29,2408,2017-12-06,0,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
13905,51,2822,2017-11-20,1,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
